Class,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,lbp0,lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9
STR,14287,1417,135,21,6,6,1,2,0,1,15626,171,36,11,14,7,1,5,2,3,6099,6416,2392,557,221,88,55,23,16,9,0.3025987895940691,0.07689569241449286,0.042363830543169674,0.11819152722968347,0.08259166963038123,0.007831968671846495,0.09220363118219282,0.2402990387952902,0.028835884655434824,0.008187967247839517
STR,10957,3278,1164,329,96,29,13,5,3,2,8397,4138,1813,772,396,175,115,49,13,8,4768,5776,2929,1312,543,329,142,43,14,20,0.3392658509266259,0.09566184649078632,0.027252502779351918,0.09399332591245865,0.06117908787201451,0.007786429365529119,0.0901001112296941,0.23359288096587358,0.03559510567099026,0.015572858731058238
STR,9732,1754,2015,1264,786,236,52,28,5,4,5719,5665,2630,1144,445,186,69,16,1,1,2508,5724,4238,2036,823,337,109,54,32,15,0.4669098488552939,0.07139134965756168,0.040125065136001815,0.0646169880112237,0.08650338717631562,0.007816571130389964,0.07868681604592564,0.10943199582545951,0.0656591974952757,0.00885878061444196
STR,11256,2810,1325,293,124,42,16,5,3,2,8994,4263,1632,523,223,112,73,36,12,8,4508,5741,3033,1310,646,370,196,58,10,4,0.35376532397234295,0.11675423233410658,0.039696438993596234,0.11441914768742445,0.07063631056213449,0.0011675423233410659,0.10099241096900219,0.15878575597438493,0.0356100408619025,0.00817279626338746
STR,9459,3303,1735,713,338,153,103,47,15,10,9085,4403,1439,572,218,85,37,19,14,4,5087,6871,2770,749,204,99,47,31,15,3,0.42580956981992224,0.08603189946418406,0.03528274528587324,0.09038182696518213,0.0927984533546255,0.00869985500199614,0.07684871918429925,0.13388110197516284,0.04059932334264866,0.00966650555777349
STR,11302,2714,1297,311,153,67,19,7,4,2,8598,4580,1716,632,240,78,27,2,1,2,4766,5571,2973,1310,656,346,161,53,24,16,0.3622361665509278,0.10439247004538547,0.04107244723097134,0.13462635481262827,0.06788362806229985,0.002852253279928565,0.09298345692567121,0.14717626924431396,0.03993154591899991,0.006845407871828556
STR,11349,2936,940,463,100,39,29,14,0,6,6378,5325,2289,999,493,213,108,47,16,8,6236,6000,2111,807,384,190,80,32,20,16,0.3639375295615742,0.07950780879888747,0.03502129673284329,0.1348793184981127,0.07761476573224729,0.008518693799880801,0.11405584476507072,0.15049692379789414,0.03265499289954307,0.0033128253666203115
STR,12622,1937,980,157,95,36,28,12,6,3,5339,5689,2733,1236,502,243,85,33,8,8,4376,5445,3919,1457,427,162,51,29,8,2,0.38847117792863534,0.08437761068987562,0.04511278195300281,0.09983291561821918,0.09732664995416347,0.010025062656222846,0.07602339180968992,0.15705931494749126,0.03216374268871497,0.00960735171221356
STR,9602,4069,1336,440,224,111,56,25,6,7,6712,5204,2342,945,389,170,76,25,10,3,2487,5728,4606,1920,713,271,85,50,12,4,0.39999999998279573,0.08903225806068679,0.040860215052006016,0.07827956988910625,0.12086021504856516,0.008602150537264425,0.08473118279205458,0.12344086020974449,0.045161290320638224,0.009032258064127646
STR,11250,2047,1559,644,274,54,25,22,0,1,12946,2506,312,77,23,8,3,0,0,1,4309,7017,3179,1011,238,79,30,8,4,1,0.4926987560577231,0.060032449969711604,0.035694970252260955,0.06922660897408185,0.0859924283349923,0.0070308274739301875,0.07950243374367212,0.08653326121760231,0.07571660356540202,0.007571660356540202
STR,11040,3402,1056,278,74,10,9,3,2,2,13932,1575,273,36,18,13,10,9,7,3,4785,5634,2995,1362,559,309,147,49,16,20,0.3379917184090066,0.09057971014023915,0.026397515526583978,0.09316770185853168,0.06935817805024026,0.0072463768112191315,0.0879917184219466,0.24171842648852387,0.031055900619510562,0.014492753622438263
STR,9919,3005,1867,701,238,75,43,8,8,12,13502,1830,335,103,43,29,14,10,7,3,4459,5647,3267,1500,540,260,122,49,14,18,0.31601322624865313,0.08266414737446084,0.03212092583693336,0.10203117618790596,0.05101558809395298,0.009919697684935301,0.09494567784152359,0.26688710438040214,0.02881435994195492,0.015588096362041186
STR,9566,3378,1650,665,331,135,83,44,17,7,6423,5420,2395,961,415,166,62,20,6,8,4597,5252,3854,1488,430,157,60,28,8,2,0.3841541755724131,0.07794432547846063,0.05224839400204504,0.11349036402083554,0.06595289078946669,0.011563169164387018,0.09164882226588228,0.15845824410456283,0.03511777301776798,0.009421841541352385
STR,10818,2186,1865,714,184,87,11,6,1,4,6755,5373,2306,924,306,126,49,18,16,3,2224,5338,4199,2170,1144,521,168,61,33,18,0.4075342465554044,0.0533268101735163,0.047945205477106394,0.06702544030983242,0.09393346379188192,0.007338551858740775,0.10225048923178813,0.1252446183891759,0.08317025439906212,0.012230919764567959
STR,10705,2659,1480,544,264,107,70,31,13,3,7039,5256,2216,818,352,141,33,12,5,4,4318,5428,3982,1428,451,164,63,32,8,2,0.4029850746086393,0.07598371777132594,0.045680687469666185,0.09226594300803863,0.07779285390873845,0.012211668927534525,0.08322026232097603,0.1596562641266551,0.04115784712613488,0.00904568068706261
STR,11566,3013,831,273,35,69,70,9,7,3,6025,5344,2418,1106,523,260,118,57,17,8,6082,6025,2255,860,372,160,61,25,20,16,0.3590823969869344,0.07022471909783592,0.04166666666471598,0.12219101123023451,0.07911985018356181,0.007022471909783593,0.1118913857625519,0.16994382021676294,0.032771535578990096,0.006086142321812447
STR,10454,2053,1523,877,659,150,84,17,45,14,6033,5349,2400,1147,587,204,79,50,21,6,3206,4714,3707,2282,1086,520,235,94,27,5,0.45755472501561373,0.062466631069809576,0.027229044312481097,0.07955152161881732,0.10250934329404648,0.0074746396151908895,0.07581420181122188,0.13187399892515356,0.05072076881736675,0.004805125466908429
STR,11235,2310,1666,367,120,84,39,31,15,9,4932,5611,2678,1333,716,338,170,62,30,6,2854,5647,4142,1936,755,319,111,62,37,13,0.43684710349302724,0.09781576447778653,0.04083570750043516,0.08357075023344869,0.08784425450675004,0.009021842354747301,0.07692307691942436,0.11728395061171493,0.041785375116724345,0.008072174738458112
STR,10819,3453,1097,225,104,73,61,22,16,6,7684,5616,1739,526,178,71,30,18,12,2,3921,5768,3807,1691,462,162,49,13,1,2,0.29474068662181374,0.061723886045956036,0.046384222058203646,0.09130752373662135,0.1051862673445878,0.013148283418073475,0.11577794009803588,0.22936449962639283,0.03396639883002314,0.008400292183769165
STR,12414,2360,752,147,96,44,32,15,12,4,5552,5773,2880,1051,411,134,42,26,6,1,2109,5171,3743,2733,1313,522,166,77,25,17,0.3043936731000213,0.07311072055982036,0.059753954303699335,0.12372583479354216,0.08541300526940553,0.008084358523441675,0.09841827767668127,0.20913884006294767,0.02917398945415909,0.008787346221132255
STR,9357,3742,1488,585,334,164,123,45,29,9,7893,5294,1795,577,189,81,23,15,7,2,2549,5272,3785,2469,1124,411,159,65,27,15,0.32479938860050445,0.07871608711965167,0.05311425295937661,0.10470003820769201,0.08330149025283526,0.009170806266367184,0.09973251814674312,0.20940007641538402,0.027512418799101553,0.009552923194132484
STR,10371,2669,1619,701,323,97,46,13,28,9,9397,4365,1380,489,130,69,27,8,7,4,3855,6239,3405,1297,560,271,144,61,24,20,0.42375518670001266,0.0741701244774808,0.026970954355447562,0.08454356846034525,0.07935684646891303,0.007780082987148336,0.07053941908347824,0.18153526970012784,0.04564315352460357,0.005705394190575446
STR,12062,1530,1010,856,207,111,15,71,8,6,7335,4872,2090,919,383,168,58,33,15,3,3495,5781,3834,1697,669,246,87,44,18,5,0.40556447295850373,0.11289459603462308,0.0449438202223144,0.08935259496579172,0.0674157303334716,0.009630818619067371,0.08293204921974681,0.15141787051089256,0.025682182984179656,0.010165864097904447
STR,11362,2292,1377,426,201,121,24,59,6,8,10862,3986,832,170,10,1,6,5,3,1,3413,6399,3445,1414,649,290,149,62,41,14,0.4030226700048855,0.09672544080117251,0.05088161208811679,0.08564231737603817,0.08664987405105037,0.008564231737603817,0.09471032745114809,0.12997481107657557,0.033249370275403055,0.010579345087628244
STR,10585,3171,1563,355,136,32,23,6,1,4,11747,3255,699,106,37,14,10,5,2,1,5234,5833,2980,1247,335,144,55,22,10,16,0.3239652529216165,0.08277976494211652,0.03781297904763347,0.10679611649939723,0.06438426162164618,0.00868676545688877,0.08891159938227329,0.23863055696276797,0.03730199284428707,0.010730710270274363
STR,10693,2956,1267,624,219,57,43,10,3,4,9413,3983,1480,578,265,86,44,20,4,3,5660,5881,2568,1097,347,197,74,23,11,18,0.34844491300219055,0.1038481813334819,0.03795466525893755,0.1027938850762892,0.06062203478858081,0.008434370057541678,0.09225092250436209,0.20453347389538568,0.030574591458588582,0.010542962571927097
STR,10882,1760,1709,954,247,168,108,38,5,5,5370,5631,2784,1115,531,225,116,63,28,13,3909,6534,3119,1419,493,239,90,45,23,5,0.377837116138058,0.08633733866994495,0.035603026255647395,0.12194036492559233,0.07654650644964191,0.008010680907520664,0.09523809523385679,0.15843346683763093,0.035603026255647395,0.004450378281955924
STR,11243,1605,1334,946,526,148,42,23,5,4,6215,5029,2512,1186,551,228,101,40,8,6,3260,5548,3945,1908,750,315,99,37,10,4,0.3650130548112265,0.11644908615579899,0.05587467362632508,0.09660574412028168,0.08302872062229615,0.004699738903148839,0.09556135769735971,0.1425587467288481,0.03237597911058089,0.00783289817191473
STR,11647,2118,1352,424,199,29,84,16,5,2,8941,4731,1529,469,143,33,14,9,3,4,3404,4793,3486,2315,1058,494,191,100,31,4,0.3664197530683249,0.09432098764966315,0.03604938271426916,0.10666666666139918,0.08691358024262155,0.005432098765163847,0.09135802468684652,0.16197530863397652,0.04197530863990245,0.008888888888449931
STR,10877,2754,1372,515,235,88,21,12,1,1,10273,3741,1134,418,187,77,27,12,4,3,5199,5736,2732,1205,516,225,134,82,39,8,0.3350987000320126,0.10592200288368214,0.035628310060874906,0.11073663937839497,0.08136735676064674,0.006740491092597955,0.08570052960588828,0.19210399613904172,0.0385170919577026,0.008184882041011803
STR,9079,2018,2053,1321,705,424,145,62,47,22,8595,4884,1486,535,231,78,42,17,5,3,3222,6132,3500,1610,780,390,150,58,26,8,0.36553126586855456,0.09557702083906573,0.04880528723696973,0.10015251651753164,0.07676664971648364,0.00864260294821339,0.09303507879547356,0.16065073715502537,0.04473817996722226,0.006100660904621216
STR,11300,3250,926,265,53,18,19,23,20,2,15491,259,35,33,27,11,9,6,3,2,6435,6313,2030,697,258,76,32,22,9,4,0.35798816566534286,0.07396449703829398,0.040574809803864124,0.10566356719756283,0.07861369399498674,0.008030431107014775,0.10016906170328957,0.1910397294931936,0.03761622992233237,0.00633981403185377
STR,10286,2856,1578,616,366,116,45,7,4,2,9751,3979,1300,511,211,76,29,12,4,3,6028,6001,2371,870,321,181,70,15,6,13,0.33032581451978316,0.09774436089735616,0.042105263155784195,0.11278195488156481,0.09172932330367271,0.007017543859297366,0.09573934836612835,0.18796992480260802,0.027067669171575555,0.007518796992104321
STR,9988,2827,1703,713,401,120,94,27,2,1,8889,4447,1467,566,297,115,51,32,9,3,3834,5661,3453,1500,808,394,119,66,29,12,0.32958610115842685,0.08993357178896609,0.04854368931790783,0.10577414409270443,0.07460398568857414,0.007664793050195974,0.09351047521239088,0.20541645374525208,0.039856923861019064,0.005109862033463982
STR,10537,3272,1447,386,162,34,26,7,1,4,7574,4786,2029,904,375,120,57,24,5,2,5002,5759,3041,1414,388,163,58,22,11,18,0.32620320854029156,0.09139523577581939,0.03548857559380221,0.10646572678140663,0.06076810889349694,0.008264462809515583,0.09188138064696737,0.2396694214759519,0.027710257655434604,0.012153621778699388
STR,9206,2399,1651,1360,864,220,113,46,11,6,12603,2671,484,83,21,4,2,2,4,2,3257,6044,3555,1756,781,333,92,41,13,4,0.3602040816142753,0.08367346938348605,0.04489795918138276,0.09030612244437214,0.08520408162830591,0.008163265305705955,0.08571428570991253,0.19183673468408996,0.0413265306101364,0.008673469387312577
STR,9976,1627,2348,791,739,240,85,36,16,18,5308,4881,2975,1555,697,311,100,36,11,2,2389,4839,3671,2617,1210,648,320,137,34,11,0.3730202075164926,0.10540688147977023,0.054068814852317376,0.10376843254485153,0.07646095029620639,0.005461496449729028,0.09448388858031218,0.14145275804798182,0.0398689240830219,0.0060076460947019305
STR,10940,1323,1614,1002,573,181,118,98,14,13,6546,5432,2266,881,409,179,83,57,18,5,4455,6626,2993,1114,378,170,70,50,13,7,0.3778801843143834,0.10921658985671814,0.042857142855167875,0.11244239630818238,0.08387096773807047,0.005069124423729534,0.08986175114793264,0.13686635944069742,0.03594470045917306,0.005990783409862177
STR,9398,2667,1668,1043,730,184,130,41,8,7,8362,4711,1635,639,316,118,51,32,9,3,3442,5554,3564,1756,944,418,106,56,24,12,0.3243102550585991,0.07548152003771569,0.04841228526556937,0.09942738156692205,0.07496095783055903,0.009370119728819879,0.09474232170251211,0.22540343569883375,0.038521603329592834,0.009370119728819879
STR,11464,2406,1113,691,130,45,12,9,4,2,9904,4079,1246,406,145,50,27,12,4,3,4169,5954,3031,1435,623,323,171,111,44,15,0.3541017652983332,0.11059190030578442,0.05140186915620966,0.11422637590268814,0.077881619933651,0.00467289719601906,0.10488058151065002,0.14693665627482155,0.02959501557478738,0.005711318795134407
STR,9410,2536,2218,980,464,178,56,21,11,2,4404,4752,3276,1841,921,398,176,73,28,7,2593,5570,3863,2073,999,450,208,78,33,9,0.3958333333121884,0.08974358973879575,0.0347222222203674,0.09455128204623123,0.0705128205090538,0.0048076923074354865,0.1041666666611022,0.16933760682856103,0.028846153844612917,0.007478632478232979
STR,10187,2762,1756,825,227,85,22,10,1,1,8838,4233,1571,709,322,115,57,24,5,2,3512,5576,3394,1703,986,437,140,81,39,8,0.3187250995857209,0.07171314740678719,0.03834661354390704,0.10507968126966734,0.067231075693863,0.00846613545774571,0.09063745019468937,0.2539840637323713,0.034860557767188216,0.010956175298259154
STR,11745,3541,469,74,5,17,22,1,1,1,15026,556,125,73,46,19,14,8,5,4,4652,6164,3040,1228,429,190,112,44,12,5,0.3596084492344354,0.0834621329168747,0.03967027305308242,0.1009788768623916,0.07058217413340638,0.00772797527008099,0.08861411643026203,0.20092735702210573,0.03967027305308242,0.008758371972758456
STR,10585,2698,1560,542,297,72,78,36,5,3,10140,3780,1136,453,223,77,40,20,4,3,4951,5396,2779,1441,692,315,168,89,37,8,0.3547073791168088,0.0966921119543668,0.038676844781746725,0.10025445292110664,0.06157760813935992,0.008142493638262468,0.07786259541588485,0.22340966919982647,0.03358778625783268,0.005089058523914043
STR,11265,1353,2103,747,103,174,96,27,5,3,15468,349,27,9,6,7,3,3,3,1,3398,6268,3825,1646,524,133,54,19,7,2,0.3860369609658092,0.10318275153474421,0.04158110882743423,0.1057494866475488,0.08521560574511214,0.005646817248170081,0.09086242299328222,0.14425051333961753,0.032340862421337734,0.005133470225609164
STR,11875,2105,1344,332,109,48,18,35,6,4,6109,4853,2717,1271,534,242,97,40,8,5,3503,4762,4428,1671,974,310,131,54,29,14,0.3518233179069428,0.10888546481207573,0.043656908061445454,0.11453518232590985,0.06060606060294781,0.00873138161228909,0.09604519773518001,0.16281458653503778,0.043656908061445454,0.00924499229536492
STR,12998,1958,793,91,19,5,7,1,2,2,7673,5373,2021,547,198,36,11,2,6,9,6633,6169,2117,642,168,69,36,20,16,6,0.34897959182249066,0.0865306122413661,0.05387755101820908,0.09999999999591837,0.08081632652731363,0.00897959183636818,0.10204081632236568,0.18040816325794254,0.03102040816199917,0.00734693877521033
STR,8959,3072,2370,1000,311,88,31,29,11,5,6908,5347,2422,835,208,87,37,18,12,2,2345,5288,4323,2313,956,420,144,60,20,7,0.3280307185777273,0.08941305539827685,0.03730115194529341,0.11354909489229023,0.07569939659486015,0.0032912781128200067,0.12013165111793024,0.20021941852988373,0.02742731760683339,0.00493691716923001
STR,10753,2958,1375,536,167,49,26,7,1,4,8708,4312,1719,666,302,94,48,20,4,3,5564,5688,2661,1229,419,195,68,23,11,18,0.359515023702714,0.09857670004751835,0.03162888771578129,0.1027938850762892,0.06483921981735165,0.006325777543156258,0.09435951501874752,0.20716921453836745,0.02477596204402868,0.010015814443330742
STR,10871,2155,1388,819,302,172,123,23,15,8,10530,3896,979,276,113,45,18,12,4,3,5857,5847,2472,972,388,169,99,48,18,6,0.36372549017824873,0.11813725489616973,0.04852941176232699,0.10784313724961553,0.0872549019565071,0.0058823529408881196,0.08088235293721165,0.13725490195405612,0.04313725489984621,0.00735294117611015
STR,10607,2747,1519,665,197,99,25,15,1,1,9833,3798,1335,503,247,89,44,20,4,3,4860,5502,2842,1427,673,274,153,97,40,8,0.3405215646770049,0.10230692075715613,0.03811434302717581,0.09729187562200141,0.06619859578404219,0.00852557672976301,0.08676028083817651,0.20661985956837411,0.043630892675845995,0.010030090270309423
STR,9375,2057,2974,866,370,167,43,17,5,2,6007,5350,2745,1219,393,102,35,16,6,3,2704,5233,4066,2237,1029,406,144,40,10,7,0.32092555330377637,0.09104627766141618,0.04728370221090122,0.11217303822373374,0.08802816900965653,0.002012072434506435,0.14285714284995688,0.16851106638991392,0.020120724345064348,0.007042253520772522
STR,12115,1933,966,505,88,161,17,76,8,7,9007,4641,1543,479,141,36,13,9,3,4,3079,4452,4557,1947,1053,451,232,72,24,9,0.3991705546708569,0.10523587350413499,0.040953862102594406,0.09901503369108268,0.06946604457908419,0.009331259719578473,0.0808709175696801,0.1472265422422381,0.04199066873810313,0.006739243130806674
STR,10131,2785,1664,686,369,102,96,39,3,1,9582,3913,1314,599,284,100,53,24,5,2,3907,5728,3223,1448,852,436,155,83,36,8,0.33668847507112787,0.10417715147940729,0.03875188726528677,0.10619023653214946,0.06441872168774944,0.00805234021096868,0.08152994463605788,0.21892299948571095,0.035228988422987974,0.0060392551582265095
STR,10315,2841,1609,731,227,108,26,17,1,1,9329,4035,1491,578,272,96,48,20,4,3,4567,5332,2904,1624,810,323,172,96,40,8,0.34648897999249156,0.08764736032354446,0.03229113275077954,0.1014864172167357,0.06919528446595616,0.008200922603372582,0.08200922603372582,0.2260379292554568,0.036904151715176615,0.009738595591504941
STR,11661,1442,1241,935,421,92,62,7,10,5,4952,5536,3095,1375,556,226,104,16,10,6,5082,7212,2660,702,132,49,17,12,3,7,0.36883015933273106,0.07967353283794507,0.047026816943372456,0.10260396424008536,0.0890011659506801,0.0073843762142485675,0.106101826657361,0.16401088223225765,0.02837155071790239,0.0069957248345512745
STR,11431,2247,1350,447,237,55,67,34,5,3,11081,3355,836,323,160,59,35,20,4,3,5407,5602,2623,1179,539,254,143,84,37,8,0.3506686478280996,0.08717186725670273,0.04309063892802919,0.09559187716217969,0.07082714214607097,0.012382367508054364,0.07875185735122577,0.21297672113853508,0.03962357602577397,0.008915304605799142
